date,yhat,region,category
10/20/18,257.2612803,South,Technology
10/23/18,8.26519113,South,Technology
11/12/18,179.144563,South,Technology
11/13/18,559.4757612,South,Technology
11/17/18,779.0951401,South,Technology
11/23/18,530.4959108,South,Technology
11/24/18,543.4276217,South,Technology
11/30/18,99.67332193,South,Technology
12/14/18,-132.7999386,South,Technology
12/21/18,134.5124791,South,Technology
12/22/18,233.1592241,South,Technology
12/23/18,183.2201621,South,Technology
12/24/18,-255.5155389,South,Technology
12/25/18,114.367638,South,Technology
12/26/18,1451.138259,South,Technology
12/27/18,393.7255026,South,Technology
12/28/18,243.7205461,South,Technology
12/29/18,303.4652334,South,Technology
12/30/18,214.7659922,South,Technology
12/31/18,-260.9670366,South,Technology
1/1/19,75.28850018,South,Technology
1/2/19,1383.34459,South,Technology
1/3/19,303.5616223,South,Technology
1/4/19,138.802864,South,Technology
1/5/19,192.4794756,South,Technology
1/6/19,107.2253623,South,Technology
1/7/19,-354.9969571,South,Technology
1/8/19,5.085790877,South,Technology
1/9/19,1347.216527,South,Technology
1/10/19,311.3566168,South,Technology
1/11/19,199.6394505,South,Technology
1/12/19,314.4239089,South,Technology
1/13/19,296.9870324,South,Technology
1/14/19,-92.34315819,South,Technology
1/15/19,343.83007,South,Technology
1/16/19,1763.174544,South,Technology
1/17/19,803.4283966,South,Technology
1/18/19,764.409792,South,Technology
1/19/19,946.1309064,South,Technology
1/20/19,987.5539496,South,Technology
1/21/19,646.7885446,South,Technology
1/22/19,1119.17352,South,Technology
1/23/19,2560.541119,South,Technology
1/24/19,1607.074097,South,Technology
1/25/19,1557.367749,South,Technology
1/26/19,1710.589066,South,Technology
1/27/19,1705.269439,South,Technology
1/28/19,1299.529049,South,Technology
1/29/19,1689.175035,South,Technology
1/30/19,3030.97076,South,Technology
1/31/19,1962.486241,South,Technology
2/1/19,1784.14167,South,Technology
2/2/19,1797.336429,South,Technology
2/3/19,1643.200522,South,Technology
2/4/19,1082.767355,South,Technology
2/5/19,1315.011068,South,Technology
2/6/19,2500.047061,South,Technology
2/7/19,1278.907372,South,Technology
2/8/19,955.5045818,South,Technology
2/9/19,834.6785818,South,Technology
2/10/19,560.8651161,South,Technology
2/11/19,-101.8128894,South,Technology
2/12/19,48.41402831,South,Technology
2/13/19,1174.089916,South,Technology
2/14/19,-81.75633753,South,Technology
2/15/19,-413.7030941,South,Technology
2/16/19,-515.9345853,South,Technology
2/17/19,-743.605837,South,Technology
2/18/19,-1332.771915,South,Technology
2/19/19,-1082.435559,South,Technology
2/20/19,168.5878007,South,Technology
2/21/19,-938.5988199,South,Technology
2/22/19,-1101.031585,South,Technology
2/23/19,-1015.837078,South,Technology
2/24/19,-1041.537959,South,Technology
2/25/19,-1417.91236,South,Technology
2/26/19,-947.9626862,South,Technology
2/27/19,525.3053573,South,Technology
2/28/19,-361.294961,South,Technology
3/1/19,-309.0949104,South,Technology
3/2/19,-19.42667932,South,Technology
3/3/19,145.1642942,South,Technology
3/4/19,-58.85053197,South,Technology
3/5/19,562.1319921,South,Technology
3/6/19,2162.143316,South,Technology
3/7/19,1375.531287,South,Technology
3/8/19,1499.051069,South,Technology
3/9/19,1830.050476,South,Technology
3/10/19,2005.285634,South,Technology
3/11/19,1781.164725,South,Technology
3/12/19,2351.861683,South,Technology
3/13/19,3872.597048,South,Technology
3/14/19,2979.496062,South,Technology
3/15/19,2971.63612,South,Technology
3/16/19,3149.176237,South,Technology
3/17/19,3152.105863,South,Technology
3/18/19,2740.412464,South,Technology
3/19/19,3112.111614,South,Technology
3/20/19,4426.438881,South,Technology
3/21/19,3323.615782,South,Technology
3/22/19,3106.804167,South,Technology
3/23/19,3080.143967,South,Technology
3/24/19,2887.413853,South,Technology
3/25/19,2292.116334,South,Technology
1/4/18,1123.901893,West,Technology
1/9/18,937.2140599,West,Technology
1/10/18,811.1282695,West,Technology
1/12/18,1026.601639,West,Technology
1/14/18,773.2454103,West,Technology
1/20/18,672.9390591,West,Technology
1/21/18,653.9782703,West,Technology
1/22/18,608.3477749,West,Technology
1/23/18,656.9046756,West,Technology
1/24/18,556.8512176,West,Technology
1/28/18,618.269708,West,Technology
1/30/18,626.5021051,West,Technology
2/1/18,654.5004656,West,Technology
2/2/18,785.2763433,West,Technology
2/3/18,585.0946771,West,Technology
2/5/18,513.9404507,West,Technology
2/9/18,687.7651777,West,Technology
2/10/18,481.1654854,West,Technology
2/12/18,402.9087886,West,Technology
2/13/18,443.6937331,West,Technology
2/18/18,388.0365665,West,Technology
2/20/18,413.1932231,West,Technology
2/23/18,635.4586951,West,Technology
2/26/18,475.8084417,West,Technology
3/3/18,709.5930881,West,Technology
3/6/18,845.9452939,West,Technology
3/7/18,792.8457672,West,Technology
3/9/18,1147.383743,West,Technology
3/11/18,1017.589633,West,Technology
3/12/18,1009.974297,West,Technology
3/13/18,1091.375409,West,Technology
3/16/18,1327.722707,West,Technology
3/19/18,1109.562798,West,Technology
3/20/18,1162.78071,West,Technology
3/23/18,1317.28365,West,Technology
3/25/18,1086.282039,West,Technology
3/28/18,946.2713429,West,Technology
3/30/18,1174.494552,West,Technology
4/5/18,887.5976292,West,Technology
4/9/18,698.9309644,West,Technology
4/17/18,576.6949458,West,Technology
4/21/18,476.1080401,West,Technology
4/24/18,418.2339899,West,Technology
4/25/18,302.791133,West,Technology
5/2/18,208.6824711,West,Technology
5/10/18,417.0927839,West,Technology
5/11/18,580.1363873,West,Technology
5/12/18,416.2002638,West,Technology
5/14/18,427.880231,West,Technology
5/15/18,514.1760771,West,Technology
5/18/18,791.5532051,West,Technology
5/19/18,632.8815491,West,Technology
5/20/18,653.9804436,West,Technology
5/22/18,725.9445791,West,Technology
5/27/18,793.2136576,West,Technology
5/28/18,762.1164854,West,Technology
5/30/18,724.120665,West,Technology
6/3/18,764.8847751,West,Technology
6/11/18,582.6693276,West,Technology
6/15/18,772.1247176,West,Technology
6/26/18,708.1163289,West,Technology
6/27/18,637.8041768,West,Technology
6/29/18,964.3619084,West,Technology
7/5/18,959.2486452,West,Technology
7/8/18,939.9477752,West,Technology
7/9/18,910.345252,West,Technology
7/10/18,970.5059768,West,Technology
7/11/18,877.994278,West,Technology
7/12/18,1013.875372,West,Technology
7/14/18,955.1257652,West,Technology
7/17/18,936.0161806,West,Technology
7/21/18,873.8710349,West,Technology
7/24/18,841.3558218,West,Technology
7/26/18,858.7696592,West,Technology
7/27/18,987.8174444,West,Technology
7/28/18,788.5465945,West,Technology
7/29/18,771.547827,West,Technology
8/5/18,744.9868683,West,Technology
8/6/18,706.2983275,West,Technology
8/7/18,760.2062865,West,Technology
8/10/18,935.3643161,West,Technology
8/12/18,728.344277,West,Technology
8/17/18,882.6337291,West,Technology
8/18/18,679.1500454,West,Technology
8/20/18,601.3465065,West,Technology
8/21/18,638.8486617,West,Technology
8/27/18,465.4592709,West,Technology
8/28/18,501.4843233,West,Technology
8/31/18,632.7223058,West,Technology
9/3/18,363.7177209,West,Technology
9/5/18,314.8888112,West,Technology
9/9/18,407.7173532,West,Technology
9/11/18,449.8758565,West,Technology
9/12/18,371.0143236,West,Technology
9/15/18,516.1105835,West,Technology
9/17/18,515.2831872,West,Technology
9/18/18,593.8379608,West,Technology
9/19/18,522.3898357,West,Technology
9/21/18,842.8445299,West,Technology
9/23/18,683.0313738,West,Technology
9/24/18,662.0398896,West,Technology
9/28/18,936.7237776,West,Technology
9/30/18,737.8096351,West,Technology
10/3/18,635.2664969,West,Technology
10/6/18,668.6614889,West,Technology
10/11/18,594.6300892,West,Technology
10/12/18,707.8460649,West,Technology
10/13/18,492.2376903,West,Technology
10/14/18,458.8472836,West,Technology
10/16/18,433.0117843,West,Technology
10/17/18,320.13324,West,Technology
10/21/18,357.0686382,West,Technology
10/27/18,417.4264688,West,Technology
10/30/18,494.3331722,West,Technology
11/2/18,756.9109313,West,Technology
11/4/18,612.027328,West,Technology
11/6/18,677.6810168,West,Technology
11/7/18,603.2409609,West,Technology
11/9/18,909.9075464,West,Technology
11/13/18,740.8197099,West,Technology
11/16/18,883.3909782,West,Technology
11/18/18,638.0667905,West,Technology
11/19/18,572.2335615,West,Technology
11/21/18,468.3015932,West,Technology
11/25/18,405.5119162,West,Technology
11/27/18,359.5847399,West,Technology
12/6/18,329.0692687,West,Technology
12/8/18,326.5996532,West,Technology
12/10/18,350.4706418,West,Technology
12/11/18,447.9967856,West,Technology
12/15/18,642.5815995,West,Technology
12/16/18,689.1642362,West,Technology
12/18/18,817.5809292,West,Technology
12/22/18,1006.881346,West,Technology
12/24/18,1036.670613,West,Technology
12/29/18,1178.828597,West,Technology
12/30/18,1171.874039,West,Technology
12/31/18,1130.88256,West,Technology
1/1/19,1177.313588,West,Technology
1/2/19,1069.093574,West,Technology
1/3/19,1187.667054,West,Technology
1/4/19,1305.70921,West,Technology
1/5/19,1091.056017,West,Technology
1/6/19,1054.854402,West,Technology
1/7/19,988.1374007,West,Technology
1/8/19,1012.684538,West,Technology
1/9/19,886.6461528,West,Technology
1/10/19,991.5914605,West,Technology
1/11/19,1100.220556,West,Technology
1/12/19,880.2964471,West,Technology
1/13/19,842.7994716,West,Technology
1/14/19,778.5089575,West,Technology
1/15/19,808.8721655,West,Technology
1/16/19,691.6390097,West,Technology
1/17/19,807.9220604,West,Technology
1/18/19,929.9217278,West,Technology
1/19/19,724.8723594,West,Technology
1/20/19,703.211245,West,Technology
1/21/19,655.175008,West,Technology
1/22/19,701.6830432,West,Technology
1/23/19,599.9861282,West,Technology
1/24/19,730.7393543,West,Technology
1/25/19,865.7389552,West,Technology
1/26/19,671.8784693,West,Technology
1/27/19,659.3259848,West,Technology
1/28/19,618.1267433,West,Technology
1/29/19,669.0906194,West,Technology
1/30/19,569.4425097,West,Technology
1/31/19,699.894754,West,Technology
2/1/19,832.3811921,West,Technology
2/2/19,634.008386,West,Technology
2/3/19,615.2259002,West,Technology
2/4/19,566.4201168,West,Technology
2/5/19,608.7913461,West,Technology
2/6/19,499.9925539,West,Technology
2/7/19,621.1891446,West,Technology
2/8/19,744.7797486,West,Technology
2/9/19,538.3338985,West,Technology
2/10/19,512.7488527,West,Technology
2/11/19,458.830398,West,Technology
2/12/19,498.1577416,West,Technology
2/13/19,388.7111328,West,Technology
2/14/19,511.9219467,West,Technology
2/15/19,640.3854309,West,Technology
2/16/19,441.7922077,West,Technology
2/17/19,427.0809463,West,Technology
2/18/19,387.0171428,West,Technology
2/19/19,443.0581599,West,Technology
2/20/19,352.9831594,West,Technology
2/21/19,497.9475877,West,Technology
2/22/19,650.2022929,West,Technology
2/23/19,477.0331904,West,Technology
2/24/19,488.9236694,West,Technology
2/25/19,476.1444161,West,Technology
2/26/19,559.6305092,West,Technology
2/27/19,496.6241017,West,Technology
2/28/19,667.742011,West,Technology
3/1/19,844.7079518,West,Technology
3/2/19,694.3049874,West,Technology
3/3/19,726.5500592,West,Technology
3/4/19,731.2949586,West,Technology
3/5/19,829.1133153,West,Technology
3/6/19,776.951665,West,Technology
3/7/19,955.2037158,West,Technology
3/8/19,1135.447385,West,Technology
3/9/19,984.4000755,West,Technology
3/10/19,1012.093999,West,Technology
3/11/19,1008.475907,West,Technology
3/12/19,1094.290852,West,Technology
3/13/19,1026.728171,West,Technology
3/14/19,1186.48893,West,Technology
3/15/19,1345.514635,West,Technology
3/16/19,1170.932902,West,Technology
3/17/19,1173.222149,West,Technology
3/18/19,1142.800004,West,Technology
3/19/19,1200.895319,West,Technology
3/20/19,1105.182329,West,Technology
3/21/19,1236.836499,West,Technology
3/22/19,1368.252173,West,Technology
3/23/19,1166.978004,West,Technology
3/24/19,1143.872507,West,Technology
3/25/19,1089.684613,West,Technology
3/26/19,1125.919378,West,Technology
3/27/19,1010.467447,West,Technology
3/28/19,1124.657988,West,Technology
3/29/19,1240.975219,West,Technology
