date,yhat,region,category
3/29/18,394.3438465,National,Office Supplies
3/30/18,407.1754673,National,Office Supplies
3/31/18,559.9492956,National,Office Supplies
4/2/18,442.0966905,National,Office Supplies
4/3/18,501.4292495,National,Office Supplies
4/4/18,442.6672351,National,Office Supplies
4/5/18,279.6043531,National,Office Supplies
4/6/18,315.1716501,National,Office Supplies
4/8/18,387.258173,National,Office Supplies
4/9/18,421.9476061,National,Office Supplies
4/11/18,468.8482981,National,Office Supplies
4/12/18,327.2037947,National,Office Supplies
4/13/18,382.5402208,National,Office Supplies
4/14/18,576.7871982,National,Office Supplies
4/15/18,488.0496708,National,Office Supplies
4/16/18,535.9455341,National,Office Supplies
4/17/18,629.5619633,National,Office Supplies
4/20/18,523.4999572,National,Office Supplies
4/21/18,718.0624993,National,Office Supplies
4/22/18,627.2715791,National,Office Supplies
4/23/18,670.924675,National,Office Supplies
4/24/18,758.3239374,National,Office Supplies
4/25/18,722.3807945,National,Office Supplies
4/26/18,576.7396269,National,Office Supplies
4/27/18,624.2930265,National,Office Supplies
4/28/18,807.3435444,National,Office Supplies
4/29/18,704.4152204,National,Office Supplies
4/30/18,735.5787031,National,Office Supplies
5/2/18,762.0144252,National,Office Supplies
5/3/18,604.2965393,National,Office Supplies
5/5/18,812.5486733,National,Office Supplies
5/6/18,699.628861,National,Office Supplies
5/7/18,721.7269386,National,Office Supplies
5/8/18,788.4672311,National,Office Supplies
5/9/18,733.0341094,National,Office Supplies
5/10/18,569.2935584,National,Office Supplies
5/11/18,600.3079751,National,Office Supplies
5/12/18,768.4990081,National,Office Supplies
5/13/18,652.4615944,National,Office Supplies
5/14/18,672.2928224,National,Office Supplies
5/15/18,737.5403879,National,Office Supplies
5/16/18,681.3074532,National,Office Supplies
5/18/18,548.7351872,National,Office Supplies
5/19/18,717.7269055,National,Office Supplies
5/20/18,602.8824441,National,Office Supplies
5/21/18,624.2429855,National,Office Supplies
5/22/18,691.3111659,National,Office Supplies
5/23/18,637.1563301,National,Office Supplies
5/25/18,509.4313807,National,Office Supplies
5/26/18,681.1753466,National,Office Supplies
5/27/18,569.3032629,National,Office Supplies
5/28/18,593.8631086,National,Office Supplies
5/29/18,664.3660651,National,Office Supplies
5/30/18,613.8890568,National,Office Supplies
6/1/18,494.2582273,National,Office Supplies
6/2/18,670.4051189,National,Office Supplies
6/3/18,563.1479707,National,Office Supplies
6/4/18,592.5011068,National,Office Supplies
6/5/18,667.9290224,National,Office Supplies
6/6/18,622.4485913,National,Office Supplies
6/7/18,469.7517735,National,Office Supplies
6/8/18,512.7213517,National,Office Supplies
6/10/18,590.777934,National,Office Supplies
6/11/18,624.1767972,National,Office Supplies
6/12/18,703.144715,National,Office Supplies
6/13/18,660.589312,National,Office Supplies
6/15/18,554.4623679,National,Office Supplies
6/16/18,735.8366167,National,Office Supplies
6/17/18,632.5654002,National,Office Supplies
6/18/18,664.5123565,National,Office Supplies
6/19/18,741.0134004,National,Office Supplies
6/20/18,694.9850756,National,Office Supplies
6/21/18,540.0529538,National,Office Supplies
6/22/18,579.0723791,National,Office Supplies
6/24/18,644.1927008,National,Office Supplies
6/25/18,668.7767586,National,Office Supplies
6/26/18,737.5598108,National,Office Supplies
6/27/18,683.6545631,National,Office Supplies
6/29/18,552.3725844,National,Office Supplies
6/30/18,720.5574797,National,Office Supplies
7/1/18,604.1512797,National,Office Supplies
7/3/18,687.9997987,National,Office Supplies
7/4/18,631.2789632,National,Office Supplies
7/5/18,467.2325537,National,Office Supplies
7/7/18,669.3855851,National,Office Supplies
7/8/18,556.9230046,National,Office Supplies
7/9/18,581.9404462,National,Office Supplies
7/10/18,654.1302602,National,Office Supplies
7/11/18,606.720855,National,Office Supplies
7/12/18,453.5950103,National,Office Supplies
7/13/18,497.8015274,National,Office Supplies
7/14/18,681.7151698,National,Office Supplies
7/15/18,583.8481969,National,Office Supplies
7/16/18,624.1772609,National,Office Supplies
7/17/18,712.0905679,National,Office Supplies
7/18/18,680.4922319,National,Office Supplies
7/20/18,602.1050425,National,Office Supplies
7/21/18,800.0597276,National,Office Supplies
7/23/18,766.5295114,National,Office Supplies
7/25/18,839.5217401,National,Office Supplies
7/27/18,768.7077364,National,Office Supplies
7/28/18,966.6796357,National,Office Supplies
7/29/18,879.0173644,National,Office Supplies
7/30/18,925.3973635,National,Office Supplies
7/31/18,1014.992074,National,Office Supplies
8/3/18,883.0590264,National,Office Supplies
8/4/18,1064.921538,National,Office Supplies
8/5/18,959.7075161,National,Office Supplies
8/6/18,987.4310035,National,Office Supplies
8/7/18,1057.626131,National,Office Supplies
8/9/18,838.8008058,National,Office Supplies
8/10/18,866.8364823,National,Office Supplies
8/11/18,1030.127524,National,Office Supplies
8/12/18,907.4685504,National,Office Supplies
8/13/18,919.1996935,National,Office Supplies
8/14/18,975.1470594,National,Office Supplies
8/15/18,908.7187398,National,Office Supplies
8/16/18,734.0207745,National,Office Supplies
8/17/18,754.3657126,National,Office Supplies
8/18/18,912.4287753,National,Office Supplies
8/19/18,787.0549851,National,Office Supplies
8/20/18,798.5811102,National,Office Supplies
8/21/18,856.7774047,National,Office Supplies
8/23/18,627.0414506,National,Office Supplies
8/24/18,656.1823829,National,Office Supplies
8/25/18,824.8150589,National,Office Supplies
8/26/18,711.5260901,National,Office Supplies
8/27/18,736.3715316,National,Office Supplies
8/28/18,808.8259461,National,Office Supplies
8/29/18,761.8884226,National,Office Supplies
8/31/18,653.6124016,National,Office Supplies
9/1/18,837.2599875,National,Office Supplies
9/2/18,738.4758769,National,Office Supplies
9/3/18,777.0778141,National,Office Supplies
9/4/18,862.3311968,National,Office Supplies
9/5/18,827.0584007,National,Office Supplies
9/6/18,684.7681019,National,Office Supplies
9/7/18,738.1768889,National,Office Supplies
9/9/18,836.659117,National,Office Supplies
9/10/18,879.8361784,National,Office Supplies
9/11/18,968.202332,National,Office Supplies
9/12/18,934.634513,National,Office Supplies
9/13/18,792.7184578,National,Office Supplies
9/14/18,845.2657342,National,Office Supplies
9/15/18,1034.477477,National,Office Supplies
9/16/18,938.7580621,National,Office Supplies
9/17/18,978.042482,National,Office Supplies
9/18/18,1061.742341,National,Office Supplies
9/19/18,1022.847486,National,Office Supplies
9/20/18,875.0475925,National,Office Supplies
9/21/18,921.2462945,National,Office Supplies
9/22/18,1103.722776,National,Office Supplies
9/23/18,1000.944142,National,Office Supplies
9/24/18,1032.892348,National,Office Supplies
9/25/18,1109.010613,National,Office Supplies
9/26/18,1062.306299,National,Office Supplies
9/28/18,944.4149282,National,Office Supplies
9/29/18,1118.396617,National,Office Supplies
9/30/18,1006.874103,National,Office Supplies
10/2/18,1096.666521,National,Office Supplies
10/3/18,1040.430194,National,Office Supplies
10/4/18,874.8212798,National,Office Supplies
10/6/18,1066.606404,National,Office Supplies
10/7/18,944.8502146,National,Office Supplies
10/8/18,957.5710589,National,Office Supplies
10/9/18,1014.325076,National,Office Supplies
10/11/18,773.2599938,National,Office Supplies
10/12/18,792.4245618,National,Office Supplies
10/13/18,948.2709285,National,Office Supplies
10/14/18,819.5283147,National,Office Supplies
10/15/18,826.4685363,National,Office Supplies
10/16/18,878.8508077,National,Office Supplies
10/17/18,810.0215039,National,Office Supplies
10/19/18,654.1550994,National,Office Supplies
10/20/18,813.0310222,National,Office Supplies
10/21/18,689.4861942,National,Office Supplies
10/22/18,703.8487578,National,Office Supplies
10/23/18,765.8897735,National,Office Supplies
10/24/18,708.9192245,National,Office Supplies
10/26/18,582.9692223,National,Office Supplies
10/27/18,759.5718397,National,Office Supplies
10/28/18,655.2933717,National,Office Supplies
10/29/18,690.1721672,National,Office Supplies
10/30/18,773.6462758,National,Office Supplies
10/31/18,738.6552606,National,Office Supplies
11/2/18,656.6785965,National,Office Supplies
11/3/18,854.4164216,National,Office Supplies
11/4/18,770.1214849,National,Office Supplies
11/5/18,823.4007242,National,Office Supplies
11/6/18,923.2787618,National,Office Supplies
11/7/18,902.3102746,National,Office Supplies
11/8/18,773.7136653,National,Office Supplies
11/9/18,839.8982677,National,Office Supplies
11/11/18,959.9059342,National,Office Supplies
11/12/18,1011.198494,National,Office Supplies
11/13/18,1105.511606,National,Office Supplies
11/14/18,1075.447598,National,Office Supplies
11/16/18,984.8369433,National,Office Supplies
11/17/18,1168.959053,National,Office Supplies
11/18/18,1065.035293,National,Office Supplies
11/19/18,1092.979721,National,Office Supplies
11/20/18,1162.254123,National,Office Supplies
11/21/18,1105.973212,National,Office Supplies
11/22/18,938.0279633,National,Office Supplies
11/23/18,961.5995249,National,Office Supplies
11/24/18,1119.318537,National,Office Supplies
11/25/18,990.0731336,National,Office Supplies
11/26/18,994.3294247,National,Office Supplies
11/27/18,1042.069484,National,Office Supplies
11/28/18,966.8839444,National,Office Supplies
11/30/18,794.2032837,National,Office Supplies
12/1/18,943.1515428,National,Office Supplies
12/3/18,812.3597097,National,Office Supplies
12/4/18,863.1933703,National,Office Supplies
12/5/18,795.029893,National,Office Supplies
12/6/18,622.0160859,National,Office Supplies
12/7/18,647.4360608,National,Office Supplies
12/8/18,813.8674422,National,Office Supplies
12/9/18,699.9900261,National,Office Supplies
12/10/18,725.9107079,National,Office Supplies
12/11/18,801.1095983,National,Office Supplies
12/13/18,611.7762416,National,Office Supplies
12/14/18,663.4923199,National,Office Supplies
12/15/18,855.6750708,National,Office Supplies
12/16/18,766.4258325,National,Office Supplies
12/17/18,815.303474,National,Office Supplies
12/18/18,911.2835486,National,Office Supplies
12/19/18,886.8744258,National,Office Supplies
12/20/18,755.2542874,National,Office Supplies
12/21/18,818.8010962,National,Office Supplies
12/22/18,1019.269999,National,Office Supplies
12/23/18,934.6209976,National,Office Supplies
12/24/18,984.3602206,National,Office Supplies
12/25/18,1077.499317,National,Office Supplies
12/26/18,1046.669563,National,Office Supplies
12/27/18,905.2546409,National,Office Supplies
12/28/18,955.9143215,National,Office Supplies
12/29/18,1140.753685,National,Office Supplies
12/30/18,1038.140949,National,Office Supplies
12/31/18,1068.037515,National,Office Supplies
1/1/19,1139.945038,National,Office Supplies
1/2/19,1087.00648,National,Office Supplies
1/3/19,923.1254355,National,Office Supplies
1/4/19,951.4763323,National,Office Supplies
1/5/19,1114.660507,National,Office Supplies
1/6/19,991.5115682,National,Office Supplies
1/7/19,1002.413991,National,Office Supplies
1/8/19,1057.24005,National,Office Supplies
1/9/19,989.4423104,National,Office Supplies
1/10/19,813.1661801,National,Office Supplies
1/11/19,831.7552981,National,Office Supplies
1/12/19,987.9048678,National,Office Supplies
1/13/19,860.4664,National,Office Supplies
1/14/19,869.7678007,National,Office Supplies
1/15/19,925.5538585,National,Office Supplies
1/16/19,861.084209,National,Office Supplies
1/17/19,690.253128,National,Office Supplies
1/18/19,716.1036889,National,Office Supplies
1/19/19,880.9911369,National,Office Supplies
1/20/19,763.3986464,National,Office Supplies
1/21/19,783.2690723,National,Office Supplies
1/22/19,849.9574105,National,Office Supplies
1/23/19,796.3407011,National,Office Supplies
1/24/19,635.9493793,National,Office Supplies
1/25/19,671.4922835,National,Office Supplies
1/26/19,845.0298618,National,Office Supplies
1/27/19,734.7984679,National,Office Supplies
1/28/19,760.5491165,National,Office Supplies
1/29/19,831.5052206,National,Office Supplies
1/30/19,780.4758997,National,Office Supplies
1/31/19,620.9887747,National,Office Supplies
2/1/19,655.8144257,National,Office Supplies
2/2/19,827.1370795,National,Office Supplies
2/3/19,713.3744963,National,Office Supplies
2/4/19,734.5105628,National,Office Supplies
2/5/19,800.0452987,National,Office Supplies
2/6/19,743.0990944,National,Office Supplies
2/7/19,577.5353637,National,Office Supplies
2/8/19,606.4740859,National,Office Supplies
2/9/19,772.4511246,National,Office Supplies
2/10/19,654.2266237,National,Office Supplies
2/11/19,672.1063259,National,Office Supplies
2/12/19,735.8808483,National,Office Supplies
2/13/19,678.9200476,National,Office Supplies
2/14/19,515.2869499,National,Office Supplies
2/15/19,548.2439746,National,Office Supplies
2/16/19,720.4065565,National,Office Supplies
2/17/19,610.5476409,National,Office Supplies
2/18/19,638.9170145,National,Office Supplies
2/19/19,715.1805745,National,Office Supplies
2/20/19,672.5166801,National,Office Supplies
2/21/19,524.7340139,National,Office Supplies
2/22/19,574.7835845,National,Office Supplies
2/23/19,764.9198219,National,Office Supplies
2/24/19,673.5140398,National,Office Supplies
2/25/19,720.3839871,National,Office Supplies
2/26/19,814.7443144,National,Office Supplies
2/27/19,789.3147935,National,Office Supplies
2/28/19,657.4503965,National,Office Supplies
3/1/19,721.6655308,National,Office Supplies
3/2/19,923.8070483,National,Office Supplies
3/3/19,841.8789775,National,Office Supplies
3/4/19,895.3823922,National,Office Supplies
3/5/19,993.2749605,National,Office Supplies
3/6/19,968.0867646,National,Office Supplies
3/7/19,833.0562881,National,Office Supplies
3/8/19,890.6587058,National,Office Supplies
3/9/19,1082.780982,National,Office Supplies
3/10/19,987.546669,National,Office Supplies
3/11/19,1024.653807,National,Office Supplies
3/12/19,1103.330532,National,Office Supplies
3/13/19,1056.445075,National,Office Supplies
3/14/19,897.634205,National,Office Supplies
3/15/19,929.8224447,National,Office Supplies
3/16/19,1095.386812,National,Office Supplies
3/17/19,972.9702378,National,Office Supplies
3/18/19,982.8073683,National,Office Supplies
3/19/19,1034.667663,National,Office Supplies
3/20/19,961.9527985,National,Office Supplies
3/21/19,778.8127498,National,Office Supplies
3/22/19,788.6532017,National,Office Supplies
3/23/19,934.2893224,National,Office Supplies
3/24/19,794.7493365,National,Office Supplies
3/25/19,790.5918395,National,Office Supplies
3/26/19,831.8419653,National,Office Supplies
3/27/19,752.0835781,National,Office Supplies
3/28/19,565.5719736,National,Office Supplies
3/29/19,575.7397986,National,Office Supplies
3/30/19,725.3512392,National,Office Supplies
1/4/18,269.439201,South,Office Supplies
1/5/18,198.3696962,South,Office Supplies
1/14/18,111.0565684,South,Office Supplies
1/21/18,147.0453366,South,Office Supplies
1/24/18,276.7804112,South,Office Supplies
1/26/18,243.5873043,South,Office Supplies
2/1/18,380.6398406,South,Office Supplies
2/4/18,301.8392463,South,Office Supplies
2/6/18,340.0193482,South,Office Supplies
2/9/18,293.4656278,South,Office Supplies
2/10/18,329.9509254,South,Office Supplies
2/11/18,237.204917,South,Office Supplies
2/12/18,381.7983363,South,Office Supplies
2/19/18,254.7507393,South,Office Supplies
3/2/18,121.0126599,South,Office Supplies
3/3/18,187.7984412,South,Office Supplies
3/6/18,212.1445614,South,Office Supplies
3/7/18,277.808946,South,Office Supplies
3/9/18,254.1936253,South,Office Supplies
3/10/18,323.2516366,South,Office Supplies
3/11/18,263.4017155,South,Office Supplies
3/12/18,440.4681701,South,Office Supplies
3/17/18,392.308549,South,Office Supplies
3/21/18,382.3286133,South,Office Supplies
3/26/18,376.7787704,South,Office Supplies
3/27/18,240.3075055,South,Office Supplies
3/28/18,266.9927822,South,Office Supplies
3/30/18,168.0076367,South,Office Supplies
3/31/18,202.4295298,South,Office Supplies
4/5/18,164.3068843,South,Office Supplies
4/6/18,98.11434439,South,Office Supplies
4/9/18,241.6663849,South,Office Supplies
4/11/18,186.7668368,South,Office Supplies
4/15/18,153.7372233,South,Office Supplies
4/16/18,332.5091924,South,Office Supplies
4/22/18,267.6182584,South,Office Supplies
4/23/18,442.45572,South,Office Supplies
4/24/18,335.963173,South,Office Supplies
4/25/18,390.9699691,South,Office Supplies
4/28/18,396.4679513,South,Office Supplies
4/30/18,484.9681825,South,Office Supplies
5/3/18,406.2343985,South,Office Supplies
5/5/18,383.2338058,South,Office Supplies
5/6/18,300.1242345,South,Office Supplies
5/8/18,330.2013387,South,Office Supplies
5/9/18,368.0850585,South,Office Supplies
5/13/18,248.8126258,South,Office Supplies
5/14/18,403.8705498,South,Office Supplies
5/18/18,243.2871582,South,Office Supplies
5/19/18,288.2591545,South,Office Supplies
5/25/18,204.3632518,South,Office Supplies
5/26/18,248.8476363,South,Office Supplies
5/27/18,165.6451014,South,Office Supplies
5/30/18,234.3493138,South,Office Supplies
6/1/18,156.0076461,South,Office Supplies
6/4/18,268.93710599999997,South,Office Supplies
6/5/18,143.8650286,South,Office Supplies
6/11/18,229.6707006,South,Office Supplies
6/13/18,153.2972957,South,Office Supplies
6/15/18,90.07378435,South,Office Supplies
6/16/18,142.1889651,South,Office Supplies
6/20/18,169.4386541,South,Office Supplies
6/22/18,116.8842427,South,Office Supplies
6/26/18,157.7047786,South,Office Supplies
7/1/18,133.7960798,South,Office Supplies
7/4/18,227.7231878,South,Office Supplies
7/9/18,297.9883603,South,Office Supplies
7/10/18,179.4699009,South,Office Supplies
7/12/18,224.5784641,South,Office Supplies
7/15/18,139.3685721,South,Office Supplies
7/21/18,254.304594,South,Office Supplies
7/29/18,276.7655986,South,Office Supplies
8/3/18,352.7677224,South,Office Supplies
8/4/18,408.7087741,South,Office Supplies
8/9/18,416.9556951,South,Office Supplies
8/13/18,447.8939181,South,Office Supplies
8/16/18,328.5233867,South,Office Supplies
8/17/18,247.6947107,South,Office Supplies
8/23/18,210.6298554,South,Office Supplies
8/25/18,172.5227643,South,Office Supplies
8/27/18,239.4453197,South,Office Supplies
8/31/18,90.87811619,South,Office Supplies
9/4/18,125.3107059,South,Office Supplies
9/5/18,178.3221638,South,Office Supplies
9/6/18,187.0933448,South,Office Supplies
9/9/18,126.9675166,South,Office Supplies
9/10/18,299.2516962,South,Office Supplies
9/12/18,246.7877698,South,Office Supplies
9/13/18,256.2216707,South,Office Supplies
9/14/18,201.4087227,South,Office Supplies
9/15/18,259.8423154,South,Office Supplies
9/17/18,357.9979936,South,Office Supplies
9/18/18,245.2395377,South,Office Supplies
9/19/18,294.6657852,South,Office Supplies
9/21/18,236.60432,South,Office Supplies
9/22/18,288.4925042,South,Office Supplies
9/23/18,212.1930292,South,Office Supplies
9/24/18,374.0163475,South,Office Supplies
9/25/18,255.466754,South,Office Supplies
9/28/18,232.839124,South,Office Supplies
9/29/18,281.3920458,South,Office Supplies
10/3/18,285.8327359,South,Office Supplies
10/4/18,284.1097091,South,Office Supplies
10/6/18,267.9299847,South,Office Supplies
10/7/18,189.6287834,South,Office Supplies
10/9/18,231.0789605,South,Office Supplies
10/11/18,273.8754988,South,Office Supplies
10/12/18,208.9734762,South,Office Supplies
10/13/18,257.9840465,South,Office Supplies
10/16/18,219.6305422,South,Office Supplies
10/19/18,194.4573385,South,Office Supplies
10/20/18,242.4379075,South,Office Supplies
10/21/18,163.019507,South,Office Supplies
10/24/18,245.7625655,South,Office Supplies
10/26/18,179.8126828,South,Office Supplies
10/27/18,230.0009941,South,Office Supplies
10/28/18,153.5458929,South,Office Supplies
10/30/18,201.1465168,South,Office Supplies
11/4/18,183.6607403,South,Office Supplies
11/6/18,245.5624089,South,Office Supplies
11/8/18,311.6980004,South,Office Supplies
11/9/18,259.247133,South,Office Supplies
11/11/18,255.3447455,South,Office Supplies
11/12/18,428.2115257,South,Office Supplies
11/13/18,320.7782301,South,Office Supplies
11/17/18,385.0746137,South,Office Supplies
11/18/18,312.6560624,South,Office Supplies
11/19/18,477.3028884,South,Office Supplies
11/20/18,360.3032225,South,Office Supplies
11/23/18,333.083385,South,Office Supplies
11/24/18,376.7225307,South,Office Supplies
11/25/18,291.1592139,South,Office Supplies
11/26/18,442.7550242,South,Office Supplies
11/27/18,313.097015,South,Office Supplies
11/30/18,253.1593724,South,Office Supplies
12/3/18,343.2569885,South,Office Supplies
12/6/18,229.8964943,South,Office Supplies
12/8/18,195.9057289,South,Office Supplies
12/10/18,266.852684,South,Office Supplies
12/11/18,144.8363955,South,Office Supplies
12/17/18,276.9508724,South,Office Supplies
12/18/18,166.8800188,South,Office Supplies
12/19/18,220.9086451,South,Office Supplies
12/21/18,176.5249859,South,Office Supplies
12/22/18,236.7713843,South,Office Supplies
12/23/18,169.3345625,South,Office Supplies
12/25/18,230.3180658,South,Office Supplies
12/28/18,229.0441941,South,Office Supplies
12/29/18,282.2175972,South,Office Supplies
12/30/18,206.3446587,South,Office Supplies
12/31/18,367.626636,South,Office Supplies
1/1/19,247.5030112,South,Office Supplies
1/2/19,289.0238072,South,Office Supplies
1/3/19,283.9213572,South,Office Supplies
1/4/19,214.0347544,South,Office Supplies
1/5/19,257.2069654,South,Office Supplies
1/6/19,172.2587708,South,Office Supplies
1/7/19,325.6957133,South,Office Supplies
1/8/19,199.227161,South,Office Supplies
1/9/19,236.1304803,South,Office Supplies
1/10/19,228.3157969,South,Office Supplies
1/11/19,157.7447833,South,Office Supplies
1/12/19,202.323627,South,Office Supplies
1/13/19,120.8744761,South,Office Supplies
1/14/19,279.8416267,South,Office Supplies
1/15/19,160.8116004,South,Office Supplies
1/16/19,206.8800908,South,Office Supplies
1/17/19,209.7211988,South,Office Supplies
1/18/19,151.0122837,South,Office Supplies
1/19/19,208.3344289,South,Office Supplies
1/20/19,140.1526207,South,Office Supplies
1/21/19,312.5316731,South,Office Supplies
1/22/19,206.6667807,South,Office Supplies
1/23/19,265.261393,South,Office Supplies
1/24/19,279.6075291,South,Office Supplies
1/25/19,231.02155,South,Office Supplies
1/26/19,296.7550814,South,Office Supplies
1/27/19,234.9848908,South,Office Supplies
1/28/19,411.5374736,South,Office Supplies
1/29/19,307.4269802,South,Office Supplies
1/30/19,365.2389622,South,Office Supplies
1/31/19,376.2148793,South,Office Supplies
2/1/19,321.6902534,South,Office Supplies
2/2/19,379.0060821,South,Office Supplies
2/3/19,306.4972851,South,Office Supplies
2/4/19,470.21396,South,Office Supplies
2/5/19,351.4541568,South,Office Supplies
2/6/19,393.1407749,South,Office Supplies
2/7/19,386.8976973,South,Office Supplies
2/8/19,314.4782669,South,Office Supplies
2/9/19,353.6659696,South,Office Supplies
2/10/19,263.2513824,South,Office Supplies
2/11/19,409.7414705,South,Office Supplies
2/12/19,274.8802635,South,Office Supplies
2/13/19,302.0138411,South,Office Supplies
2/14/19,283.1550671,South,Office Supplies
2/15/19,200.401486,South,Office Supplies
2/16/19,231.8265382,South,Office Supplies
2/17/19,136.4484129,South,Office Supplies
2/18/19,280.9328466,South,Office Supplies
2/19/19,147.1090806,South,Office Supplies
2/20/19,178.3320421,South,Office Supplies
2/21/19,166.5462713,South,Office Supplies
2/22/19,93.70503854,South,Office Supplies
2/23/19,137.6647828,South,Office Supplies
2/24/19,57.15911052,South,Office Supplies
2/25/19,218.508533,South,Office Supplies
2/26/19,103.1449752,South,Office Supplies
2/27/19,153.9838982,South,Office Supplies
2/28/19,162.4992959,South,Office Supplies
3/1/19,110.1547198,South,Office Supplies
3/2/19,174.3101489,South,Office Supplies
3/3/19,113.2086155,South,Office Supplies
3/4/19,292.6984317,South,Office Supplies
3/5/19,193.7697214,South,Office Supplies
3/6/19,258.9377819,South,Office Supplies
3/7/19,279.3282414,South,Office Supplies
3/8/19,236.1169002,South,Office Supplies
3/9/19,306.443843,South,Office Supplies
3/10/19,248.4055451,South,Office Supplies
3/11/19,427.7806807,South,Office Supplies
3/12/19,325.5682456,South,Office Supplies
3/13/19,384.3704862,South,Office Supplies
3/14/19,395.4756203,South,Office Supplies
3/15/19,340.2933068,South,Office Supplies
3/16/19,396.2625787,South,Office Supplies
3/17/19,321.8361313,South,Office Supplies
3/18/19,483.1968873,South,Office Supplies
3/19/19,361.7857033,South,Office Supplies
3/20/19,400.6729877,South,Office Supplies
3/21/19,391.6295186,South,Office Supplies
3/22/19,316.5497351,South,Office Supplies
3/23/19,353.347536,South,Office Supplies
3/24/19,260.9287954,South,Office Supplies
3/25/19,405.8968215,South,Office Supplies
3/26/19,270.0699078,South,Office Supplies
3/27/19,296.8440024,South,Office Supplies
3/28/19,278.2560062,South,Office Supplies
3/29/19,196.4011541,South,Office Supplies
1/4/18,221.3589293,West,Office Supplies
1/8/18,217.1276897,West,Office Supplies
1/9/18,206.4356704,West,Office Supplies
1/10/18,261.0562139,West,Office Supplies
1/11/18,176.0294885,West,Office Supplies
1/12/18,194.6670023,West,Office Supplies
1/14/18,187.9869498,West,Office Supplies
1/15/18,191.0819828,West,Office Supplies
1/20/18,377.0606293,West,Office Supplies
1/21/18,203.8731108,West,Office Supplies
1/22/18,212.7897034,West,Office Supplies
1/23/18,213.8756468,West,Office Supplies
1/24/18,279.6969409,West,Office Supplies
1/26/18,232.7318429,West,Office Supplies
1/29/18,247.2389528,West,Office Supplies
1/30/18,245.8090846,West,Office Supplies
2/2/18,252.3021552,West,Office Supplies
2/3/18,427.8175271,West,Office Supplies
2/5/18,250.9112259,West,Office Supplies
2/6/18,244.3566357,West,Office Supplies
2/9/18,238.9499594,West,Office Supplies
2/10/18,412.2829392,West,Office Supplies
2/11/18,232.2859165,West,Office Supplies
2/12/18,234.5766599,West,Office Supplies
2/13/18,229.5953124,West,Office Supplies
2/18/18,245.6135952,West,Office Supplies
2/19/18,257.0461023,West,Office Supplies
2/20/18,262.0380955,West,Office Supplies
2/23/18,302.3280763,West,Office Supplies
2/26/18,353.7491304,West,Office Supplies
3/1/18,385.7784117,West,Office Supplies
3/5/18,482.2529338,West,Office Supplies
3/6/18,493.4478321,West,Office Supplies
3/7/18,567.6985493,West,Office Supplies
3/8/18,499.6467303,West,Office Supplies
3/9/18,532.2617322,West,Office Supplies
3/11/18,543.5012075,West,Office Supplies
3/12/18,550.1953818,West,Office Supplies
3/13/18,546.2038659,West,Office Supplies
3/16/18,534.4073169,West,Office Supplies
3/17/18,700.5005457,West,Office Supplies
3/18/18,510.5796794,West,Office Supplies
3/19/18,500.2389201,West,Office Supplies
3/21/18,522.655091,West,Office Supplies
3/23/18,426.1626299,West,Office Supplies
3/25/18,382.3458811,West,Office Supplies
3/26/18,364.8963418,West,Office Supplies
3/27/18,339.5364452,West,Office Supplies
3/28/18,379.3037731,West,Office Supplies
3/30/18,283.1940553,West,Office Supplies
3/31/18,441.6039791,West,Office Supplies
4/3/18,220.2532768,West,Office Supplies
4/5/18,180.9192246,West,Office Supplies
4/8/18,186.8172322,West,Office Supplies
4/9/18,189.4339268,West,Office Supplies
4/12/18,171.339382,West,Office Supplies
4/13/18,198.5696008,West,Office Supplies
4/15/18,208.7153645,West,Office Supplies
4/16/18,219.5357406,West,Office Supplies
4/17/18,222.5998397,West,Office Supplies
4/23/18,267.30672,West,Office Supplies
4/24/18,267.3811078,West,Office Supplies
4/25/18,331.0871881,West,Office Supplies
4/26/18,253.2439736,West,Office Supplies
4/27/18,276.996005,West,Office Supplies
4/30/18,275.5341001,West,Office Supplies
5/2/18,324.0011335,West,Office Supplies
5/5/18,424.6422837,West,Office Supplies
5/9/18,276.6927703,West,Office Supplies
5/10/18,188.953569,West,Office Supplies
5/11/18,204.2024436,West,Office Supplies
5/12/18,373.1912638,West,Office Supplies
5/13/18,188.9886825,West,Office Supplies
5/14/18,187.1333403,West,Office Supplies
5/15/18,177.9784025,West,Office Supplies
5/19/18,347.1036576,West,Office Supplies
5/20/18,169.6234331,West,Office Supplies
5/22/18,173.3087308,West,Office Supplies
5/26/18,373.1088494,West,Office Supplies
5/27/18,202.7838834,West,Office Supplies
5/28/18,214.8071625,West,Office Supplies
5/30/18,288.8370406,West,Office Supplies
6/2/18,435.9867839,West,Office Supplies
6/3/18,267.6408977,West,Office Supplies
6/5/18,285.15038,West,Office Supplies
6/6/18,353.7181293,West,Office Supplies
6/10/18,319.4898461,West,Office Supplies
6/11/18,327.3071763,West,Office Supplies
6/12/18,325.9979118,West,Office Supplies
6/15/18,331.6025081,West,Office Supplies
6/16/18,506.4951832,West,Office Supplies
6/17/18,326.7576385,West,Office Supplies
6/18/18,327.8843935,West,Office Supplies
6/24/18,298.3633829,West,Office Supplies
6/25/18,297.4872773,West,Office Supplies
6/26/18,288.8065731,West,Office Supplies
6/27/18,345.2073841,West,Office Supplies
6/29/18,281.6630976,West,Office Supplies
6/30/18,455.7491428,West,Office Supplies
7/1/18,276.9995815,West,Office Supplies
